PHASE B TABLES (datapoints used in plots)
CSV: sweep_phaseB.csv

Aggregation note: NaN values are excluded from means/min/max and from n.

This version keeps only the thesis-useful tables and removes low-value/redundant plot summaries.

==========================================================================================
TABLE: K_vs_nusers

n_users  | series               | mean         | std          | min        | max        | n  
7000     | max service time     | 1125.0       | 0.0          | 1125.0     | 1125.0     | 1  
7000     | pure max elev        | nan          | nan          | nan        | nan        | 0  
7500     | balanced max elev    | 1294.6       | 37.07613787869497 | 1254.0     | 1354.0     | 5  
7500     | max service time     | 1188.6666666666667 | 53.58067645046009 | 1113.0     | 1230.0     | 3  
7500     | pure max elev        | nan          | nan          | nan        | nan        | 0  

==========================================================================================
TABLE: system_assoc_Umax_vs_nusers

n_users  | series               | mean         | std          | min        | max        | n  
---------------------------------------------------------------------------------------------
50       | balanced max elev    | 0.08304636604253106 | 0.024484845050537645 | 0.0566468786181025 | 0.1232675362476932 | 5  
50       | max service time     | 0.08304636604253106 | 0.024484845050537645 | 0.0566468786181025 | 0.1232675362476932 | 5  
50       | pure max elev        | 0.08304636604253106 | 0.024484845050537645 | 0.0566468786181025 | 0.1232675362476932 | 5  
100      | balanced max elev    | 0.09164429469908864 | 0.019835605241076065 | 0.0746677170772199 | 0.1287959018293213 | 5  
100      | max service time     | 0.09164429469908864 | 0.019835605241076065 | 0.0746677170772199 | 0.1287959018293213 | 5  
100      | pure max elev        | 0.09164429469908864 | 0.019835605241076065 | 0.0746677170772199 | 0.1287959018293213 | 5  
150      | balanced max elev    | 0.14970661383094813 | 0.010871694885250407 | 0.1381004548558463 | 0.168330467730121 | 5  
150      | max service time     | 0.14970661383094813 | 0.010871694885250407 | 0.1381004548558463 | 0.168330467730121 | 5  
150      | pure max elev        | 0.14970661383094813 | 0.010871694885250407 | 0.1381004548558463 | 0.168330467730121 | 5  
200      | balanced max elev    | 0.1668259119304221 | 0.05482429423015509 | 0.1177169091346605 | 0.2686461780323341 | 5  
200      | max service time     | 0.1668259119304221 | 0.05482429423015509 | 0.1177169091346605 | 0.2686461780323341 | 5  
200      | pure max elev        | 0.1668259119304221 | 0.05482429423015509 | 0.1177169091346605 | 0.2686461780323341 | 5  
300      | balanced max elev    | 0.19758524714612402 | 0.03583155959027465 | 0.1563372804972203 | 0.2574035684260625 | 5  
300      | max service time     | 0.19758524714612402 | 0.03583155959027465 | 0.1563372804972203 | 0.2574035684260625 | 5  
300      | pure max elev        | 0.19758524714612402 | 0.03583155959027465 | 0.1563372804972203 | 0.2574035684260625 | 5  
400      | balanced max elev    | 0.1931772210538479 | 0.05884952887017149 | 0.1298882116965649 | 0.2845705808780048 | 5  
400      | max service time     | 0.1931772210538479 | 0.05884952887017149 | 0.1298882116965649 | 0.2845705808780048 | 5  
400      | pure max elev        | 0.1931772210538479 | 0.05884952887017149 | 0.1298882116965649 | 0.2845705808780048 | 5  
500      | balanced max elev    | 0.21551445119221507 | 0.07583968816704195 | 0.1403320767924541 | 0.3608441916887033 | 5  
500      | max service time     | 0.21551445119221507 | 0.07583968816704195 | 0.1403320767924541 | 0.3608441916887033 | 5  
500      | pure max elev        | 0.21551445119221507 | 0.07583968816704195 | 0.1403320767924541 | 0.3608441916887033 | 5  
600      | balanced max elev    | 0.32040073908479777 | 0.2428717402263692 | 0.1749828023623644 | 0.8052046070333009 | 5  
600      | max service time     | 0.32040073908479777 | 0.2428717402263692 | 0.1749828023623644 | 0.8052046070333009 | 5  
600      | pure max elev        | 0.32040073908479777 | 0.2428717402263692 | 0.1749828023623644 | 0.8052046070333009 | 5  
700      | balanced max elev    | 0.26470567230373154 | 0.08876791840334619 | 0.202668599067493 | 0.4400134663404078 | 5  
700      | max service time     | 0.26470567230373154 | 0.08876791840334619 | 0.202668599067493 | 0.4400134663404078 | 5  
700      | pure max elev        | 0.26470567230373154 | 0.08876791840334619 | 0.202668599067493 | 0.4400134663404078 | 5  
800      | balanced max elev    | 0.38278507052795285 | 0.11112696064364118 | 0.2330754425252435 | 0.5467088709167331 | 5  
800      | max service time     | 0.3409198856825214 | 0.10460682056878554 | 0.2330754425252435 | 0.5000384648561038 | 4  
800      | pure max elev        | 0.32876393757670413 | 0.16035223346338665 | 0.1589893022179161 | 0.5444016590854882 | 5  
900      | balanced max elev    | 0.37457983055059885 | 0.11059098596458951 | 0.2093365480708376 | 0.4999966478838253 | 5  
900      | max service time     | nan          | nan          | nan        | nan        | 0  
900      | pure max elev        | 0.3380705931668292 | 0.12643558712246603 | 0.2199604218630748 | 0.4999966478838253 | 5  
1000     | balanced max elev    | 0.37075109395219236 | 0.128799313774306 | 0.2700956439103848 | 0.6147460414007541 | 5  
1000     | max service time     | nan          | nan          | nan        | nan        | 0  
1000     | pure max elev        | 0.41991888580854964 | 0.3580960422950689 | 0.1563689773572815 | 1.1287862285972734 | 5  
1250     | balanced max elev    | 0.6572881709019343 | 0.5585858701976241 | 0.3269899594946593 | 1.7694475010059592 | 5  
1250     | max service time     | nan          | nan          | nan        | nan        | 0  
1250     | pure max elev        | 0.3184829552828904 | 0.009736860312733187 | 0.3087460949701572 | 0.3282198155956236 | 2  
1500     | balanced max elev    | 0.5209516071521625 | 0.28896694508194654 | 0.2761099007598817 | 1.0795179861431394 | 5  
1500     | max service time     | 0.4247835939665077 | 0.0          | 0.4247835939665077 | 0.4247835939665077 | 1  
1500     | pure max elev        | 0.2180791509902862 | 0.0          | 0.2180791509902862 | 0.2180791509902862 | 1  
1750     | balanced max elev    | 0.4326944262590513 | 0.1636448616304709 | 0.2195695509648197 | 0.7262728814062381 | 5  
1750     | max service time     | 0.43030177133777664 | 0.06004365819825659 | 0.3454266589306203 | 0.4749804891035875 | 3  
1750     | pure max elev        | 0.3054102441971619 | 0.0961735156343556 | 0.2092367285628063 | 0.4015837598315175 | 2  
2000     | balanced max elev    | 0.5256171212180043 | 0.194206408305334 | 0.3155155184239492 | 0.8203430009320918 | 5  
2000     | max service time     | 0.6724128967394067 | 0.027963041693956525 | 0.6444498550454502 | 0.7003759384333632 | 2  
2000     | pure max elev        | 0.53914730413181 | 0.28667342566621107 | 0.252473878465599 | 0.8258207297980211 | 2  
2250     | balanced max elev    | 0.5715374919252498 | 0.22149659782239292 | 0.2893555251464293 | 0.8897681175668692 | 5  
2250     | max service time     | 0.4180551745950541 | 0.0          | 0.4180551745950541 | 0.4180551745950541 | 1  
2250     | pure max elev        | 0.5274396732531507 | 0.26114821933652355 | 0.2843386887910503 | 0.8897681175668692 | 3  
2500     | balanced max elev    | 0.6743712970571875 | 0.1487654430098162 | 0.4293784995312595 | 0.8806727766443582 | 5  
2500     | max service time     | 0.6715791987261333 | 0.0          | 0.6715791987261333 | 0.6715791987261333 | 1  
2500     | pure max elev        | 0.9944846744258792 | 0.0          | 0.9944846744258792 | 0.9944846744258792 | 1  
2750     | balanced max elev    | 0.5864676656551698 | 0.13684387671176448 | 0.4419191451082593 | 0.8316187194779766 | 5  
2750     | max service time     | 0.8296732412655277 | 0.0          | 0.8296732412655277 | 0.8296732412655277 | 1  
2750     | pure max elev        | 0.8261973339268207 | 0.0          | 0.8261973339268207 | 0.8261973339268207 | 1  
3000     | balanced max elev    | 0.5855448491041219 | 0.11360600940036676 | 0.3886744256503179 | 0.7322931738651665 | 5  
3000     | max service time     | 0.8960530930479056 | 0.0          | 0.8960530930479056 | 0.8960530930479056 | 1  
3000     | pure max elev        | 0.5061144990540496 | 0.1872277234187431 | 0.3188867756353065 | 0.6933422224727926 | 2  
3500     | balanced max elev    | 0.7485018757808912 | 0.1344453639163243 | 0.5670451546799462 | 0.960880497304157 | 5  
3500     | max service time     | 1.1012846756493058 | 0.0          | 1.1012846756493058 | 1.1012846756493058 | 1  
3500     | pure max elev        | 0.9154297153864384 | 0.0          | 0.9154297153864384 | 0.9154297153864384 | 1  
4000     | balanced max elev    | 0.9282682238224064 | 0.31768515174303147 | 0.5093753860487752 | 1.4046168657740314 | 5  
4000     | max service time     | 0.698561149251855 | 0.42781956598465626 | 0.2707415832671987 | 1.1263807152365113 | 2  
4000     | pure max elev        | 0.4218246853269631 | 0.0          | 0.4218246853269631 | 0.4218246853269631 | 1  
4500     | balanced max elev    | 1.0157610765548084 | 0.40092476261779103 | 0.4152380015970033 | 1.5251831517010177 | 5  
4500     | max service time     | 0.8713292751790441 | 0.3968590043378212 | 0.474470270841223 | 1.2681882795168653 | 2  
4500     | pure max elev        | 0.6408978707952305 | 0.0          | 0.6408978707952305 | 0.6408978707952305 | 1  
5000     | balanced max elev    | 1.0894434526471617 | 0.1807144813265169 | 0.7867001553956839 | 1.2596499496364808 | 5  
5000     | max service time     | nan          | nan          | nan        | nan        | 0  
5000     | pure max elev        | nan          | nan          | nan        | nan        | 0  
5500     | balanced max elev    | 1.058067266144024 | 0.24973274452472305 | 0.7022564837273714 | 1.4533528297445593 | 5  
5500     | max service time     | nan          | nan          | nan        | nan        | 0  
5500     | pure max elev        | nan          | nan          | nan        | nan        | 0  
6000     | balanced max elev    | 1.0120412964068275 | 0.15134384360856837 | 0.8220274713529561 | 1.2863689566619594 | 5  
6000     | max service time     | nan          | nan          | nan        | nan        | 0  
6000     | pure max elev        | nan          | nan          | nan        | nan        | 0  
6500     | balanced max elev    | 1.4012863031670377 | 0.8611205207936882 | 0.8063832047294539 | 3.095159055714686 | 5  
6500     | max service time     | 1.0460478181945512 | 0.0          | 1.0460478181945512 | 1.0460478181945512 | 1  
6500     | pure max elev        | nan          | nan          | nan        | nan        | 0  
7000     | balanced max elev    | 1.7480110726455798 | 1.5772370901148194 | 0.8067018692830781 | 4.898123724566345 | 5  
7000     | max service time     | 1.2357133287164526 | 0.0          | 1.2357133287164526 | 1.2357133287164526 | 1  
7000     | pure max elev        | nan          | nan          | nan        | nan        | 0  
7500     | balanced max elev    | 1.7319797569579183 | 1.678958187757164 | 0.6333311164135671 | 5.074129814203301 | 5  
7500     | max service time     | 1.2527844447767011 | 0.18529969583883388 | 1.0129940179450083 | 1.464218607918074 | 3  
7500     | pure max elev        | nan          | nan          | nan        | nan        | 0  

==========================================================================================
TABLE: system_assoc_feasible_rate_vs_nusers

n_users  | series               | mean         | std          | min        | max        | n  
---------------------------------------------------------------------------------------------
50       | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
50       | max service time     | 1.0          | 0.0          | 1.0        | 1.0        | 5  
50       | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
100      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
100      | max service time     | 1.0          | 0.0          | 1.0        | 1.0        | 5  
100      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
150      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
150      | max service time     | 1.0          | 0.0          | 1.0        | 1.0        | 5  
150      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
200      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
200      | max service time     | 1.0          | 0.0          | 1.0        | 1.0        | 5  
200      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
300      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
300      | max service time     | 1.0          | 0.0          | 1.0        | 1.0        | 5  
300      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
400      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
400      | max service time     | 1.0          | 0.0          | 1.0        | 1.0        | 5  
400      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
500      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
500      | max service time     | 1.0          | 0.0          | 1.0        | 1.0        | 5  
500      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
600      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
600      | max service time     | 1.0          | 0.0          | 1.0        | 1.0        | 5  
600      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
700      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
700      | max service time     | 1.0          | 0.0          | 1.0        | 1.0        | 5  
700      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
800      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
800      | max service time     | 0.8          | 0.4000000000000001 | 0.0        | 1.0        | 5  
800      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
900      | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
900      | max service time     | 0.0          | 0.0          | 0.0        | 0.0        | 5  
900      | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
1000     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
1000     | max service time     | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1000     | pure max elev        | 1.0          | 0.0          | 1.0        | 1.0        | 5  
1250     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
1250     | max service time     | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1250     | pure max elev        | 0.4          | 0.48989794855663565 | 0.0        | 1.0        | 5  
1500     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
1500     | max service time     | 0.2          | 0.4000000000000001 | 0.0        | 1.0        | 5  
1500     | pure max elev        | 0.2          | 0.4000000000000001 | 0.0        | 1.0        | 5  
1750     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
1750     | max service time     | 0.6          | 0.48989794855663565 | 0.0        | 1.0        | 5  
1750     | pure max elev        | 0.4          | 0.48989794855663565 | 0.0        | 1.0        | 5  
2000     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
2000     | max service time     | 0.4          | 0.48989794855663565 | 0.0        | 1.0        | 5  
2000     | pure max elev        | 0.4          | 0.48989794855663565 | 0.0        | 1.0        | 5  
2250     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
2250     | max service time     | 0.2          | 0.4000000000000001 | 0.0        | 1.0        | 5  
2250     | pure max elev        | 0.6          | 0.48989794855663565 | 0.0        | 1.0        | 5  
2500     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
2500     | max service time     | 0.2          | 0.4          | 0.0        | 1.0        | 5  
2500     | pure max elev        | 0.2          | 0.4          | 0.0        | 1.0        | 5  
2750     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
2750     | max service time     | 0.2          | 0.4          | 0.0        | 1.0        | 5  
2750     | pure max elev        | 0.2          | 0.4          | 0.0        | 1.0        | 5  
3000     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
3000     | max service time     | 0.2          | 0.4          | 0.0        | 1.0        | 5  
3000     | pure max elev        | 0.4          | 0.48989794855663565 | 0.0        | 1.0        | 5  
3500     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
3500     | max service time     | 0.2          | 0.4          | 0.0        | 1.0        | 5  
3500     | pure max elev        | 0.2          | 0.4          | 0.0        | 1.0        | 5  
4000     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
4000     | max service time     | 0.4          | 0.48989794855663565 | 0.0        | 1.0        | 5  
4000     | pure max elev        | 0.2          | 0.4000000000000001 | 0.0        | 1.0        | 5  
4500     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
4500     | max service time     | 0.4          | 0.48989794855663565 | 0.0        | 1.0        | 5  
4500     | pure max elev        | 0.2          | 0.4000000000000001 | 0.0        | 1.0        | 5  
5000     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
5000     | max service time     | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5000     | pure max elev        | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5500     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
5500     | max service time     | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5500     | pure max elev        | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6000     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
6000     | max service time     | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6000     | pure max elev        | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6500     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
6500     | max service time     | 0.2          | 0.4          | 0.0        | 1.0        | 5  
6500     | pure max elev        | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7000     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
7000     | max service time     | 0.2          | 0.4          | 0.0        | 1.0        | 5  
7000     | pure max elev        | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7500     | balanced max elev    | 1.0          | 0.0          | 1.0        | 1.0        | 5  
7500     | max service time     | 0.6          | 0.48989794855663565 | 0.0        | 1.0        | 5  
7500     | pure max elev        | 0.0          | 0.0          | 0.0        | 0.0        | 5  

==========================================================================================
TABLE: payload_overflow_vs_nusers

n_users  | series               | mean         | std          | min        | max        | n  
---------------------------------------------------------------------------------------------
50       | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
50       | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
100      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
100      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
150      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
150      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
200      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
200      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
300      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
300      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
400      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
400      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
500      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
500      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
600      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
600      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
700      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
700      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
800      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
800      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
900      | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
900      | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1000     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1000     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1250     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1250     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1500     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1500     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1750     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1750     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2000     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2000     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2250     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2250     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2500     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2500     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2750     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2750     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
3000     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
3000     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
3500     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
3500     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
4000     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
4000     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
4500     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
4500     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5000     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5000     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5500     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5500     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6000     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6000     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6500     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6500     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7000     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7000     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7500     | K_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7500     | T_over_sum           | 0.0          | 0.0          | 0.0        | 0.0        | 5  

==========================================================================================
TABLE: payload_nviol_vs_nusers

n_users  | series               | mean         | std          | min        | max        | n  
---------------------------------------------------------------------------------------------
50       | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
50       | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
100      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
100      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
150      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
150      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
200      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
200      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
300      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
300      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
400      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
400      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
500      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
500      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
600      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
600      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
700      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
700      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
800      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
800      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
900      | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
900      | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1000     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1000     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1250     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1250     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1500     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1500     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1750     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
1750     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2000     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2000     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2250     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2250     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2500     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2500     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2750     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
2750     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
3000     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
3000     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
3500     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
3500     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
4000     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
4000     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
4500     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
4500     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5000     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5000     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5500     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
5500     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6000     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6000     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6500     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
6500     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7000     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7000     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7500     | n_viol_K             | 0.0          | 0.0          | 0.0        | 0.0        | 5  
7500     | n_viol_T             | 0.0          | 0.0          | 0.0        | 0.0        | 5  

==========================================================================================
TABLE: beam_radius_km_vs_nusers

n_users  | series               | mean         | std          | min        | max        | n  
---------------------------------------------------------------------------------------------
50       | beam r_mean          | 13.134651329654137 | 0.30850669136861764 | 12.960579247303228 | 13.75113551886622 | 5  
50       | beam r_p90           | 16.49263751622825 | 1.0783772102315206 | 15.343162529043742 | 18.290288148244983 | 5  
50       | sat mean r_mean      | 13.134651329654137 | 0.30850669136861764 | 12.960579247303228 | 13.75113551886622 | 5  
100      | beam r_mean          | 13.235742493969889 | 0.23718325968285608 | 12.986755116044156 | 13.56862147969276 | 5  
100      | beam r_p90           | 16.589822536157307 | 1.2759587263201007 | 15.354992706165094 | 18.45740725827119 | 5  
100      | sat mean r_mean      | 13.235742493969889 | 0.23718325968285608 | 12.986755116044156 | 13.56862147969276 | 5  
150      | beam r_mean          | 13.294478953935249 | 0.2158682388834155 | 12.921039892602469 | 13.462971576886613 | 5  
150      | beam r_p90           | 16.682000547454496 | 1.160128304479732 | 15.319203242611174 | 18.35538846491237 | 5  
150      | sat mean r_mean      | 13.294478953935249 | 0.2158682388834155 | 12.921039892602469 | 13.462971576886613 | 5  
200      | beam r_mean          | 13.381920212035638 | 0.21949776422970532 | 12.99337495384001 | 13.62914199281332 | 5  
200      | beam r_p90           | 16.604921715636532 | 1.0417655205245582 | 15.523521307253024 | 17.912874895981748 | 5  
