tag,n_users,theta_3db_deg,Ks_max,payload_feasible_mean,payload_feasible_std,payload_feasible_min,payload_feasible_max,payload_feasible_n,K_mean,K_std,K_min,K_max,K_n,U_max_mean,U_max_std,U_max_min,U_max_max,U_max_n,ent_edge_pct_mean,ent_edge_pct_std,ent_edge_pct_min,ent_edge_pct_max,ent_edge_pct_n,ms_n_active_mean,ms_n_active_std,ms_n_active_min,ms_n_active_max,ms_n_active_n,payload_n_viol_K_mean,payload_n_viol_K_std,payload_n_viol_K_min,payload_n_viol_K_max,payload_n_viol_K_n,payload_n_viol_T_mean,payload_n_viol_T_std,payload_n_viol_T_min,payload_n_viol_T_max,payload_n_viol_T_n,payload_K_over_sum_mean,payload_K_over_sum_std,payload_K_over_sum_min,payload_K_over_sum_max,payload_K_over_sum_n,payload_T_over_sum_mean,payload_T_over_sum_std,payload_T_over_sum_min,payload_T_over_sum_max,payload_T_over_sum_n,runtime_total_s_mean,runtime_total_s_std,runtime_total_s_min,runtime_total_s_max,runtime_total_s_n
interaction:theta_x_Ksmax,4000,1.1,256,1.0,0.0,1.0,1.0,5,773.4,50.618573666194905,710.0,846.0,5,1.0117476883895176,0.28221777531883346,0.5957788289121454,1.3901491883996764,5,6.4737298059832735,1.0439876587600592,4.922279792746114,7.654320987654321,5,4.4,0.7999999999999999,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,41.789441920164975,14.266599001773153,23.20091659994796,64.92699420056306,5
interaction:theta_x_Ksmax,4000,1.1,312,1.0,0.0,1.0,1.0,5,757.6,24.67063031217484,722.0,791.0,5,0.9450180528002059,0.2968771769240617,0.5957788289121454,1.3839975332675851,5,6.438067048830557,0.9968318219917189,4.568527918781726,7.216494845360825,5,3.4,0.8,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,26.83092373991385,18.46269997545973,16.957411699928343,63.72098889993504,5
interaction:theta_x_Ksmax,4500,0.9,128,1.0,0.0,1.0,1.0,5,1062.0,51.75712511336,989.0,1148.0,5,0.7380408477724558,0.38289747632488047,0.3178221909561571,1.4060324375652318,5,8.524839757641642,0.7087787954021326,7.264957264957265,9.200968523002421,5,12.2,1.5999999999999999,10.0,14.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,248.34648798010312,73.76051228296642,152.29205739987083,376.5052152003627,5
interaction:theta_x_Ksmax,4500,0.9,256,1.0,0.0,1.0,1.0,5,1004.4,53.87986636954476,920.0,1073.0,5,0.8204614205530412,0.295790043554812,0.350530238181273,1.278607303861468,5,7.310153388761892,1.8744840193146508,5.084745762711864,9.669811320754716,5,6.2,0.7483314773547882,5.0,7.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,72.99531314005144,30.646464931076576,45.9051821003668,130.9434377006255,5
interaction:theta_x_Ksmax,4500,0.9,312,1.0,0.0,1.0,1.0,5,985.0,70.15981755962596,900.0,1080.0,5,0.9239290132056676,0.2342593627602061,0.5908272878551982,1.3163372153923947,5,7.046988862565707,0.5517507805028978,6.053268765133172,7.5,5,4.4,0.7999999999999999,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,43.87476106006652,21.17869093721033,20.04817429999821,72.64744390011765,5
interaction:theta_x_Ksmax,4500,1.0,128,1.0,0.0,1.0,1.0,5,974.6,49.58467505187465,912.0,1050.0,5,1.0874053104162615,0.5886552484626231,0.46883081654378395,2.063045283254114,5,7.968873761530927,1.1268361463900278,6.196581196581197,9.433962264150944,5,11.8,1.469693845669907,10.0,14.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,205.34681552015246,53.20383604082068,105.69380269967951,259.12695930013433,5
interaction:theta_x_Ksmax,4500,1.0,256,1.0,0.0,1.0,1.0,5,913.6,51.94073545878995,847.0,982.0,5,1.0157610765548084,0.400924762617791,0.41523800159700336,1.5251831517010175,5,7.4861659778957375,0.9692037007647022,6.053268765133172,8.726415094339623,5,5.2,0.7483314773547882,4.0,6.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,53.613173939846455,22.629045056212348,23.880080900155008,83.76209599990398,5
interaction:theta_x_Ksmax,4500,1.0,312,1.0,0.0,1.0,1.0,5,916.8,67.47858919687043,845.0,1020.0,5,1.0097401705062894,0.24025722638175553,0.7162062795329664,1.3141088355846466,5,6.737215269718933,1.2679873554440726,4.600484261501211,8.31353919239905,5,4.4,0.7999999999999999,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,43.548139119893314,14.786278086877592,17.496463000308722,58.5020081999246,5
interaction:theta_x_Ksmax,4500,1.1,128,1.0,0.0,1.0,1.0,5,907.0,43.42810150121693,861.0,979.0,5,0.6880563190584383,0.1889149822137024,0.4677598689093023,1.004790151962509,5,7.65300393484313,0.8883596753228812,6.65083135391924,9.318181818181818,5,10.8,1.3266499161421599,9.0,13.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,195.77945614010096,43.46189893601318,148.9023951003328,275.09659019997343,5
interaction:theta_x_Ksmax,4500,1.1,256,1.0,0.0,1.0,1.0,5,847.4,59.69455586567337,776.0,932.0,5,1.1367576077888473,0.16838660360263535,0.8162108149530324,1.3143270026220988,5,5.8077808134231885,1.6249589520849423,3.87409200968523,8.409090909090908,5,4.6,0.48989794855663565,4.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,42.83337259972468,16.226722668970673,23.77365699992515,70.37238060007803,5
interaction:theta_x_Ksmax,4500,1.1,312,1.0,0.0,1.0,1.0,5,831.2,42.58826129345972,778.0,891.0,5,1.0308969204665661,0.19936690463232043,0.6974222932362051,1.2046295429499367,5,6.347209937757972,1.461754292556737,3.87409200968523,8.409090909090908,5,4.0,0.8944271909999159,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,39.13565637995489,20.416273334826624,16.819296300178394,65.23065339936875,5
interaction:theta_x_Ksmax,5000,0.9,128,1.0,0.0,1.0,1.0,5,1156.8,44.946190049880755,1114.0,1232.0,5,0.7921894707441319,0.3902148616244217,0.5206030572167503,1.5500440341727366,5,7.3144953464129285,1.1303012755284805,5.274261603375527,8.739837398373984,5,13.6,0.8,13.0,15.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,322.8085765599273,59.30092874627281,227.8055807997007,414.90501600014977,5
interaction:theta_x_Ksmax,5000,0.9,256,1.0,0.0,1.0,1.0,5,1084.4,53.147342360648665,1011.0,1171.0,5,0.8583557241341986,0.3535577587179781,0.43567626325470993,1.485898729571502,5,7.15150031893247,0.7810592137378513,5.9071729957805905,8.333333333333334,5,6.4,1.0198039027185568,5.0,8.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,78.45527819995769,27.679103570085708,42.907111800508574,110.97083489969373,5
interaction:theta_x_Ksmax,5000,0.9,312,1.0,0.0,1.0,1.0,5,1062.8,51.45638930200991,1005.0,1138.0,5,1.3274737301295947,0.44524383867830336,0.8724926292967242,2.1066932834196304,5,6.42938608405931,1.0678261676048806,5.063291139240507,7.920792079207921,5,5.2,0.7483314773547882,4.0,6.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,50.74667386016809,19.796542465470726,28.007105099968612,84.6999264000915,5
interaction:theta_x_Ksmax,5000,1.0,128,1.0,0.0,1.0,1.0,5,1059.8,44.30530442283406,1009.0,1138.0,5,0.6912862904541923,0.15266845319350414,0.41366419117005276,0.8535391297060053,5,6.860625415624343,0.602711667660751,6.007751937984496,7.723577235772358,5,12.4,1.2,11.0,14.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,277.3992446801625,80.0548294634019,127.72023710049689,365.75633509946056,5
interaction:theta_x_Ksmax,5000,1.0,256,1.0,0.0,1.0,1.0,5,973.6,44.45492098744525,923.0,1034.0,5,1.0894434526471617,0.18071448132651688,0.7867001553956839,1.2596499496364808,5,6.889967329715148,0.8450667299030996,5.9071729957805905,8.316831683168317,5,6.0,1.0954451150103321,4.0,7.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,73.4828611199744,29.116393479280745,21.938430600101128,111.63723200000823,5
interaction:theta_x_Ksmax,5000,1.0,312,1.0,0.0,1.0,1.0,5,962.4,51.32095088752741,887.0,1040.0,5,2.332148229681233,2.1995129891191034,0.8435021507393053,6.626605596116109,5,6.408135499604766,0.5604404716364302,5.485232067510548,7.128712871287129,5,4.6,0.7999999999999999,4.0,6.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,61.23444381998852,22.39772189043929,28.955883299931884,92.86072960076854,5
interaction:theta_x_Ksmax,5000,1.1,128,1.0,0.0,1.0,1.0,5,993.2,40.350464681339176,935.0,1061.0,5,0.9089640416383057,0.22302815237550755,0.4826140248434869,1.1093499955504524,5,6.67460999962245,0.8477429544898187,5.69620253164557,8.237547892720306,5,11.8,1.6,10.0,14.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,243.63736459985375,57.452486896710454,155.38094549952075,318.47632599971257,5
interaction:theta_x_Ksmax,5000,1.1,256,1.0,0.0,1.0,1.0,5,905.6,42.46692830897945,859.0,970.0,5,1.3163699853750264,0.5025134740411142,0.6705110988866333,2.1243138559483072,5,6.880146443258303,1.0225671081920507,4.878048780487805,7.662835249042145,5,5.0,0.6324555320336759,4.0,6.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,41.91467800019309,13.828854226616219,22.086764799896628,64.85259800031781,5
interaction:theta_x_Ksmax,5000,1.1,312,1.0,0.0,1.0,1.0,5,904.8,50.92897014470251,847.0,987.0,5,2.097446419905931,2.2483206634725197,0.7361355810822418,6.583614766961148,5,6.456064179378347,0.8388706872493652,4.878048780487805,7.172995780590718,5,4.2,0.7483314773547882,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,37.122640979941934,15.169271037440549,17.400966699933633,63.19641389977187,5
