ok,seed,n_users,total_sats,n_planes,sats_per_plane,snapshot_time_utc_iso,payload_feasible,K,U_mean,U_max,ent_edge_pct,best_m,ms_n_active,payload_n_viol_K,payload_n_viol_T,payload_K_over_sum,payload_T_over_sum,runtime_total_s
1,4,1000,144,8,18,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,2.0,1.0,90.0,21.799339526698525,
1,5,1000,144,8,18,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,1.0,1.0,114.0,23.651466857952677,
1,1,2000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,322.0,71.85402967515431,
1,2,2000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,299.0,104.21561549810764,
1,3,2000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,330.0,101.04005718923007,
1,4,2000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,274.0,95.33424065583463,
1,5,2000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,316.0,104.16004137630955,
1,1,3000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,444.0,123.03895547064357,
1,2,3000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,431.0,169.23479656911158,
1,3,3000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,456.0,169.68348983449008,
1,4,3000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,358.0,146.62450922395664,
1,5,3000,144,8,18,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,415.0,163.14730806401073,
1,1,1000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,32.0,4.084098517838179,
1,2,1000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,21.0,11.14241743213347,
1,3,1000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,0.0,1.0,0.0,4.776246565516249,
1,4,1000,144,12,12,2026-01-01T06:00:00Z,0,,,,,2.0,2.0,1.0,1.0,37.0,15.05359817143713,
1,5,1000,144,12,12,2026-01-01T06:00:00Z,0,,,,,2.0,2.0,0.0,1.0,0.0,0.21765941806716782,
1,1,2000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,104.0,33.16997603608287,
1,2,2000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,108.0,44.72662075739865,
1,3,2000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,50.0,37.64674812964722,
1,4,2000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,140.0,66.93343512647161,
1,5,2000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,54.0,36.72223284261457,
1,1,3000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,173.0,63.157254602414,
1,2,3000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,144.0,79.46848896001335,
1,3,3000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,103.0,72.85940693180949,
1,4,3000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,191.0,119.66453500263748,
1,5,3000,144,12,12,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,124.0,75.03061502403352,
1,1,1000,168,6,28,2026-01-01T06:00:00Z,0,,,,,3.0,3.0,1.0,1.0,48.0,12.634609740243121,
1,2,1000,168,6,28,2026-01-01T06:00:00Z,0,,,,,3.0,3.0,1.0,1.0,26.0,8.553693455628022,
1,3,1000,168,6,28,2026-01-01T06:00:00Z,0,,,,,3.0,3.0,0.0,1.0,0.0,0.20506769399224112,
1,4,1000,168,6,28,2026-01-01T06:00:00Z,0,,,,,3.0,3.0,1.0,1.0,75.0,16.00212910793674,
1,5,1000,168,6,28,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,1.0,1.0,13.0,7.423328979566502,
1,1,2000,168,6,28,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,1.0,1.0,128.0,55.134758164640616,
1,2,2000,168,6,28,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,1.0,1.0,114.0,38.58790961694451,
1,3,2000,168,6,28,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,1.0,1.0,56.0,28.314860413862718,
1,4,2000,168,6,28,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,170.0,67.43016122028592,
1,5,2000,168,6,28,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,106.0,57.80575521903418,
1,1,3000,168,6,28,2026-01-01T06:00:00Z,0,,,,,3.0,3.0,1.0,1.0,210.0,94.47595372628113,
1,2,3000,168,6,28,2026-01-01T06:00:00Z,0,,,,,3.0,3.0,1.0,1.0,170.0,69.36958232765232,
1,3,3000,168,6,28,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,155.0,82.79035461529251,
1,4,3000,168,6,28,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,249.0,118.27874262603842,
1,5,3000,168,6,28,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,185.0,100.95002801092437,
1,1,1000,168,8,21,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,1.0,70.0,17.29864503843816,
1,2,1000,168,8,21,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,1.0,17.0,16.875103946165453,
1,3,1000,168,8,21,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,1.0,1.0,56.0,11.864047789785793,
1,4,1000,168,8,21,2026-01-01T06:00:00Z,1,258.0,0.2986640103147333,2.4314771138538007,9.821428571428571,4.0,4.0,0.0,0.0,0.0,0.0,1.637708800000837
1,5,1000,168,8,21,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,1.0,1.0,33.0,10.037255099276194,
1,1,2000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,201.0,72.23414058653094,
1,2,2000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,140.0,90.38851398374646,
1,3,2000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,206.0,88.99934191459872,
1,4,2000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,138.0,67.4549491836405,
1,5,2000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,192.0,91.78624439917537,
1,1,3000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,279.0,119.7090287010929,
1,2,3000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,239.0,145.5080263297453,
1,3,3000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,297.0,150.36003917220992,
1,4,3000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,190.0,104.91523855036274,
1,5,3000,168,8,21,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,240.0,131.2491200372051,
1,1,1000,168,12,14,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,1.0,41.0,14.99432219913971,
1,2,1000,168,12,14,2026-01-01T06:00:00Z,1,179.0,0.3040414299185723,1.693731010375011,4.938271604938271,4.0,4.0,0.0,0.0,0.0,0.0,1.061277600001631
1,3,1000,168,12,14,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,1.0,29.0,6.452288962788959,
1,4,1000,168,12,14,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,0.0,2.0,0.0,0.8579218607361625,
1,5,1000,168,12,14,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,0.0,1.0,0.0,1.9055632522173198,
1,1,2000,168,12,14,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,185.0,68.2601257099262,
1,2,2000,168,12,14,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,2.0,26.0,21.207245545925023,
1,3,2000,168,12,14,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,1.0,103.0,33.591335560759546,
1,4,2000,168,12,14,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,122.0,56.89856661303844,
1,5,2000,168,12,14,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,206.0,77.61752056883523,
1,1,3000,168,12,14,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,266.0,117.24776053194859,
1,2,3000,168,12,14,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,224.0,83.10545235907026,
1,3,3000,168,12,14,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,286.0,114.47634476921775,
1,4,3000,168,12,14,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,160.0,85.98832584219862,
1,5,3000,168,12,14,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,264.0,112.03887595653038,
1,1,1000,192,6,32,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,0.0,1.0,0.0,8.210814195357273,
1,2,1000,192,6,32,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,0.0,1.0,0.0,4.574308272859803,
1,3,1000,192,6,32,2026-01-01T06:00:00Z,1,162.0,0.3374243858027796,3.21753442420981,12.903225806451612,4.0,4.0,0.0,0.0,0.0,0.0,0.9670880000012403
1,4,1000,192,6,32,2026-01-01T06:00:00Z,0,,,,,4.0,4.0,1.0,2.0,2.0,7.80932072659326,
1,5,1000,192,6,32,2026-01-01T06:00:00Z,1,192.0,0.45754044854791615,2.541652332550927,7.070707070707071,5.0,5.0,0.0,0.0,0.0,0.0,2.03988049999316
1,1,2000,192,6,32,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,2.0,2.0,49.0,60.292583514143146,
1,2,2000,192,6,32,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,142.0,79.00470694712223,
1,3,2000,192,6,32,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,2.0,23.0,27.509696781568408,
1,4,2000,192,6,32,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,185.0,98.52797775165624,
1,5,2000,192,6,32,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,135.0,77.48470512984636,
1,1,3000,192,6,32,2026-01-01T06:00:00Z,0,,,,,2.0,2.0,1.0,1.0,212.0,124.50886699734986,
1,2,3000,192,6,32,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,196.0,129.03866380528837,
1,3,3000,192,6,32,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,184.0,113.33563540294597,
1,4,3000,192,6,32,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,251.0,158.97104382354098,
1,5,3000,192,6,32,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,204.0,127.68414017203244,
1,1,1000,192,8,24,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,0.0,5.0,0.0,
1,2,1000,192,8,24,2026-01-01T06:00:00Z,1,253.0,0.31106870073562926,4.832271321570403,12.844036697247706,4.0,4.0,0.0,0.0,0.0,0.0,3.053489100006118
1,3,1000,192,8,24,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,0.0,10.0,0.0,
1,4,1000,192,8,24,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,0.0,11.0,0.0,
1,5,1000,192,8,24,2026-01-01T06:00:00Z,1,,,,,5.0,5.0,0.0,0.0,0.0,0.0,
1,1,2000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,252.0,78.25275703697584,
1,2,2000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,230.0,84.50546713032206,
1,3,2000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,175.0,53.99999706421272,
1,4,2000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,256.0,80.07945880821104,
1,5,2000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,195.0,74.130170148391,
1,1,3000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,368.0,132.49054980357852,
1,2,3000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,314.0,135.02412224697247,
1,3,3000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,268.0,98.01149360718946,
1,4,3000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,385.0,127.24568229622207,
1,5,3000,192,8,24,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,308.0,123.42496819489435,
1,1,1000,192,12,16,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,1.0,1.0,1.0,7.304679092505051,
1,2,1000,192,12,16,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,0.0,1.0,0.0,10.590310409693004,
1,3,1000,192,12,16,2026-01-01T06:00:00Z,1,216.0,0.2944825455452076,3.21753442420981,8.860759493670885,5.0,5.0,0.0,0.0,0.0,0.0,13.191506499999377
1,4,1000,192,12,16,2026-01-01T06:00:00Z,0,,,,,6.0,6.0,0.0,1.0,0.0,2.3131391673576047,
1,5,1000,192,12,16,2026-01-01T06:00:00Z,0,,,,,5.0,5.0,0.0,1.0,0.0,4.184736535425543,
1,1,2000,192,12,16,2026-01-01T06:00:00Z,0,,,,,6.0,6.0,1.0,3.0,60.0,49.8944505383091,
1,2,2000,192,12,16,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,114.0,96.88778580476094,
1,3,2000,192,12,16,2026-01-01T06:00:00Z,0,,,,,6.0,6.0,1.0,3.0,51.0,60.019075467256755,
1,4,2000,192,12,16,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,114.0,73.26192235360912,
1,5,2000,192,12,16,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,169.0,95.79847240789924,
1,1,3000,192,12,16,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,233.0,110.13239150640365,
1,2,3000,192,12,16,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,204.0,154.0154357582791,
1,3,3000,192,12,16,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,245.0,115.28704669594995,
1,4,3000,192,12,16,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,163.0,110.79437943998141,
1,5,3000,192,12,16,2026-01-01T06:00:00Z,0,,,,,1.0,1.0,1.0,1.0,206.0,136.04168719795354,
1,1,1000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,32.0,3.964336878001113,
1,2,1000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,23.0,11.379376119934712,
1,3,1000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,1.0,4.502320851695735,
1,4,1000,72,6,12,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,38.0,15.523881495966513,
1,5,1000,72,6,12,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,0.0,1.0,0.0,1.0192312010304079,
1,1,2000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,109.0,33.09913211064722,
1,2,2000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,114.0,43.58364769378997,
1,3,2000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,54.0,36.62506738555876,
1,4,2000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,150.0,70.0010767970171,
1,5,2000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,77.0,44.39638966687326,
1,1,3000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,178.0,63.17609228013981,
1,2,3000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,159.0,78.41359830961268,
1,3,3000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,113.0,72.03914041889608,
1,4,3000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,212.0,124.93358945540135,
1,5,3000,72,6,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,140.0,82.38033826261278,
1,1,1000,72,8,9,2026-01-01T12:00:00Z,1,35.0,0.4875801024281385,1.3456729201386786,13.636363636363637,1.0,1.0,0.0,0.0,0.0,0.0,0.12144239999906858
1,2,1000,72,8,9,2026-01-01T12:00:00Z,1,15.0,0.09353448592337285,0.2829617521472667,66.66666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.02366029999757302
1,3,1000,72,8,9,2026-01-01T12:00:00Z,1,9.0,0.10567006774438736,0.33527997856717373,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027182499998161802
1,4,1000,72,8,9,2026-01-01T12:00:00Z,1,35.0,0.5725926928552686,0.9889438340529509,10.714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.107031100003951
1,5,1000,72,8,9,2026-01-01T12:00:00Z,1,15.0,0.09380572785832526,0.2353158099439277,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029860200007533422
1,1,2000,72,8,9,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,0.0,1.0,0.0,8.85371370515142,
1,2,2000,72,8,9,2026-01-01T12:00:00Z,1,23.0,0.11793831317367133,0.40999896027962257,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04588350000267383
1,3,2000,72,8,9,2026-01-01T12:00:00Z,1,24.0,0.11212737488931834,0.45816410948332786,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04936009999801172
1,4,2000,72,8,9,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,0.0,1.0,0.0,13.771036067768897,
1,5,2000,72,8,9,2026-01-01T12:00:00Z,1,18.0,0.09456898593084875,0.2340253711384191,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03958489999786252
1,1,3000,72,8,9,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,0.0,1.0,0.0,24.28159168572641,
1,2,3000,72,8,9,2026-01-01T12:00:00Z,1,23.0,0.121161610280643,0.33148688856682235,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06423139999969862
1,3,3000,72,8,9,2026-01-01T12:00:00Z,1,25.0,0.1255611798483549,0.2485336816929989,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06454200000007404
1,4,3000,72,8,9,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,0.0,1.0,0.0,28.051743024310994,
1,5,3000,72,8,9,2026-01-01T12:00:00Z,1,28.0,0.1696726653885827,0.5873186313658479,33.333333333333336,1.0,1.0,0.0,0.0,0.0,0.0,0.07281870000224444
1,1,1000,72,12,6,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,60.0,25.64552212983395,
1,2,1000,72,12,6,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,30.0,8.250432717735222,
1,3,1000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,34.0,13.142489331825274,
1,4,1000,72,12,6,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,81.0,21.12331346497291,
1,5,1000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,50.0,33.89368636236635,
1,1,2000,72,12,6,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,153.0,79.92801745063787,
1,2,2000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,139.0,40.23119318559475,
1,3,2000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,101.0,51.0869720320249,
1,4,2000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,185.0,68.20328812961242,
1,5,2000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,142.0,89.10021859872816,
1,1,3000,72,12,6,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,1.0,1.0,237.0,131.03472362631044,
1,2,3000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,196.0,73.06982611187718,
1,3,3000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,177.0,95.29736107705983,
1,4,3000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,257.0,119.69071210990938,
1,5,3000,72,12,6,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,223.0,149.21865029831883,
1,1,1000,96,6,16,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,0.0,1.0,0.0,4.9159374164952325,
1,2,1000,96,6,16,2026-01-01T12:00:00Z,1,,,,,3.0,3.0,0.0,0.0,0.0,0.0,
1,3,1000,96,6,16,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,0.0,1.0,0.0,3.5172081890804243,
1,4,1000,96,6,16,2026-01-01T12:00:00Z,1,50.0,0.41636503716499085,2.803466356979292,9.090909090909092,1.0,1.0,0.0,0.0,0.0,0.0,0.09115580000070622
1,5,1000,96,6,16,2026-01-01T12:00:00Z,1,131.0,0.34103403857149955,1.5393664265296956,6.896551724137931,3.0,3.0,0.0,0.0,0.0,0.0,0.5607509000001301
1,1,2000,96,6,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,67.0,46.25536423612775,
1,2,2000,96,6,16,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,0.0,2.0,0.0,39.90443016068348,
1,3,2000,96,6,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,82.0,71.68027957913952,
1,4,2000,96,6,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,1.0,22.98966299220521,
1,5,2000,96,6,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,48.0,31.021771043933974,
1,1,3000,96,6,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,108.0,85.47625957869292,
1,2,3000,96,6,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,86.0,89.3916589390931,
1,3,3000,96,6,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,124.0,117.70138641661987,
1,4,3000,96,6,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,27.0,31.40633643202151,
1,5,3000,96,6,16,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,69.0,48.6751791786715,
1,1,1000,96,8,12,2026-01-01T12:00:00Z,1,162.0,0.21939188286691547,1.1465304532490723,10.869565217391305,2.0,2.0,0.0,0.0,0.0,0.0,0.3311554999963846
1,2,1000,96,8,12,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,23.0,14.526446221154629,
1,3,1000,96,8,12,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,1.0,4.593563810566273,
1,4,1000,96,8,12,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,44.0,16.783996523301678,
1,5,1000,96,8,12,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,2.0,6.0,14.180357989559468,
1,1,2000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,109.0,33.09913211064722,
1,2,2000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,114.0,43.58364769378997,
1,3,2000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,54.0,36.62506738555876,
1,4,2000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,150.0,70.0010767970171,
1,5,2000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,77.0,44.39638966687326,
1,1,3000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,178.0,63.17609228013981,
1,2,3000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,159.0,78.41359830961268,
1,3,3000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,113.0,72.03914041889608,
1,4,3000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,212.0,124.93358945540135,
1,5,3000,96,8,12,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,140.0,82.38033826261278,
1,1,1000,96,12,8,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,1.0,82.0,1.7321698016990794,
1,2,1000,96,12,8,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,1.0,71.0,18.95070965953913,
1,3,1000,96,12,8,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,1.0,75.0,9.949349575736669,
1,4,1000,96,12,8,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,1.0,1.0,98.0,13.648771319223982,
1,5,1000,96,12,8,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,2.0,92.0,8.266164086171258,
1,1,2000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,369.0,96.39513599321867,
1,2,2000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,355.0,102.634967510855,
1,3,2000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,347.0,104.21001923986799,
1,4,2000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,353.0,106.91116231870063,
1,5,2000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,342.0,115.6793609102771,
1,1,3000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,518.0,159.22542280624037,
1,2,3000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,475.0,164.46611148137222,
1,3,3000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,494.0,169.23927852682493,
1,4,3000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,473.0,164.03330752599445,
1,5,3000,96,12,8,2026-01-01T12:00:00Z,0,,,,,1.0,1.0,1.0,1.0,483.0,175.94590146481448,
1,1,1000,120,6,20,2026-01-01T12:00:00Z,0,,,,,2.0,2.0,2.0,1.0,85.0,1.8849310199850393,
1,2,1000,120,6,20,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,2.0,55.0,17.471376813932853,
1,3,1000,120,6,20,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,1.0,94.0,12.280135221687168,
1,4,1000,120,6,20,2026-01-01T12:00:00Z,0,,,,,3.0,3.0,2.0,2.0,26.0,10.644089620554297,
